#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FOXO3	RELA	9606.ENSP00000339527	9606.ENSP00000384273	0	0	0	0	0.055	0.091	0	0.654	0.677
FRAT2	PPP2R5A	9606.ENSP00000360058	9606.ENSP00000261461	0	0	0	0	0.067	0	0.400	0	0.416
FRAT2	PPP2CA	9606.ENSP00000360058	9606.ENSP00000418447	0	0	0	0	0.054	0	0.400	0.096	0.442
FZD6	WNT5A	9606.ENSP00000351605	9606.ENSP00000264634	0	0	0	0	0.066	0.221	0.650	0.991	0.997
FZD6	WNT2	9606.ENSP00000351605	9606.ENSP00000265441	0	0	0	0	0	0.221	0.650	0.707	0.913
FZD6	FZD7	9606.ENSP00000351605	9606.ENSP00000286201	0	0	0.069	0.906	0.056	0	0.500	0.105	0.554
FZD6	WIF1	9606.ENSP00000351605	9606.ENSP00000286574	0	0	0	0	0	0.067	0	0.424	0.439
FZD6	RAC1	9606.ENSP00000351605	9606.ENSP00000348461	0	0	0	0	0	0.189	0.500	0.124	0.614
FZD6	RHOA	9606.ENSP00000351605	9606.ENSP00000400175	0	0	0	0	0.042	0.214	0	0.280	0.411
FZD6	FZD8	9606.ENSP00000351605	9606.ENSP00000363826	0	0	0	0.783	0.060	0	0.500	0.188	0.585
FZD6	PRICKLE2	9606.ENSP00000351605	9606.ENSP00000492363	0	0	0	0	0	0.099	0	0.662	0.682
FZD7	WNT5A	9606.ENSP00000286201	9606.ENSP00000264634	0	0	0.214	0	0.083	0.234	0.900	0.980	0.998
FZD7	WNT2	9606.ENSP00000286201	9606.ENSP00000265441	0	0	0.298	0	0.043	0.234	0.650	0.790	0.955
FZD7	WIF1	9606.ENSP00000286201	9606.ENSP00000286574	0	0	0	0	0.084	0.067	0	0.443	0.482
FZD7	PRICKLE2	9606.ENSP00000286201	9606.ENSP00000492363	0	0	0	0	0.058	0.099	0	0.440	0.483
FZD7	RAC1	9606.ENSP00000286201	9606.ENSP00000348461	0	0	0	0	0.043	0.073	0.500	0.148	0.571
FZD7	FZD8	9606.ENSP00000286201	9606.ENSP00000363826	0	0	0	0.920	0.141	0	0.500	0.111	0.584
FZD7	RHOA	9606.ENSP00000286201	9606.ENSP00000400175	0	0	0	0	0	0.101	0	0.565	0.592
FZD8	WNT5A	9606.ENSP00000363826	9606.ENSP00000264634	0	0	0	0	0.074	0.234	0.650	0.846	0.956
FZD8	WNT2	9606.ENSP00000363826	9606.ENSP00000265441	0	0	0	0	0	0.234	0.650	0.872	0.962
FZD8	WIF1	9606.ENSP00000363826	9606.ENSP00000286574	0	0	0	0	0.046	0.067	0	0.481	0.498
FZD8	PRICKLE2	9606.ENSP00000363826	9606.ENSP00000492363	0	0	0	0	0.080	0.099	0	0.354	0.418
GAB2	RARA	9606.ENSP00000354952	9606.ENSP00000254066	0	0	0	0	0.100	0	0	0.397	0.434
GAB2	MAPK3	9606.ENSP00000354952	9606.ENSP00000263025	0	0	0	0	0.062	0.510	0	0.303	0.651
GAB2	ZAP70	9606.ENSP00000354952	9606.ENSP00000264972	0	0	0	0	0	0.292	0	0.250	0.446
GAB2	MET	9606.ENSP00000354952	9606.ENSP00000317272	0	0	0	0	0	0.292	0	0.228	0.430
GAB2	STAT5A	9606.ENSP00000354952	9606.ENSP00000341208	0	0	0	0	0.075	0	0.400	0.697	0.817
GAB2	VAV1	9606.ENSP00000354952	9606.ENSP00000472929	0	0	0	0	0.054	0	0.400	0.275	0.552
GAB2	NCK1	9606.ENSP00000354952	9606.ENSP00000417273	0	0	0	0	0	0.292	0	0.420	0.571
GAB2	HCK	9606.ENSP00000354952	9606.ENSP00000365012	0	0	0	0	0.068	0	0.900	0.313	0.930
GAB2	LYN	9606.ENSP00000354952	9606.ENSP00000428924	0	0	0	0	0.060	0.292	0.900	0.704	0.977
GAB2	PIK3R1	9606.ENSP00000354952	9606.ENSP00000428056	0	0	0	0	0.067	0.871	0.900	0.780	0.996
GAB2	PTPN11	9606.ENSP00000354952	9606.ENSP00000489597	0	0	0	0	0	0.893	0.900	0.995	0.999
GCLM	GSTA4	9606.ENSP00000359258	9606.ENSP00000360002	0	0	0	0	0.053	0.053	0	0.550	0.561
GCLM	GSS	9606.ENSP00000359258	9606.ENSP00000495750	0	0	0	0	0.133	0.082	0.951	0.761	0.989
GSS	GSTM3	9606.ENSP00000495750	9606.ENSP00000354357	0	0	0	0	0.109	0.091	0.900	0.244	0.930
GSS	MGST3	9606.ENSP00000495750	9606.ENSP00000356864	0	0	0	0	0.077	0	0.900	0.052	0.904
GSS	GSTA4	9606.ENSP00000495750	9606.ENSP00000360002	0	0	0	0	0.109	0.091	0.900	0.176	0.924
GSS	TXNDC12	9606.ENSP00000495750	9606.ENSP00000360688	0	0	0	0	0.089	0.064	0.900	0	0.907
GSS	MGST2	9606.ENSP00000495750	9606.ENSP00000482639	0	0	0	0	0.116	0	0.900	0.136	0.917
GSTA4	GSTM3	9606.ENSP00000360002	9606.ENSP00000354357	0	0	0	0	0.056	0	0.650	0.658	0.877
GSTA4	MGST3	9606.ENSP00000360002	9606.ENSP00000356864	0	0	0	0	0.067	0	0.650	0.422	0.795
GSTA4	MGST2	9606.ENSP00000360002	9606.ENSP00000482639	0	0	0	0	0.067	0	0.650	0.387	0.782
GSTA4	TXNDC12	9606.ENSP00000360002	9606.ENSP00000360688	0	0	0	0	0.060	0.045	0.900	0.120	0.910
GSTM3	MGST2	9606.ENSP00000354357	9606.ENSP00000482639	0	0	0	0	0.091	0	0.650	0.362	0.779
GSTM3	MGST3	9606.ENSP00000354357	9606.ENSP00000356864	0	0	0	0	0.094	0	0.650	0.425	0.801
GSTM3	TXNDC12	9606.ENSP00000354357	9606.ENSP00000360688	0	0	0	0	0	0.045	0.900	0	0.900
HADHB	NDUFB5	9606.ENSP00000325136	9606.ENSP00000259037	0	0	0	0	0.345	0	0	0.282	0.510
HADHB	NDUFA9	9606.ENSP00000325136	9606.ENSP00000266544	0	0	0	0	0.253	0.161	0	0.250	0.489
HADHB	UQCRQ	9606.ENSP00000325136	9606.ENSP00000367939	0	0	0	0	0.142	0.185	0	0.292	0.462
HADHB	SDHD	9606.ENSP00000325136	9606.ENSP00000364699	0	0	0	0	0.304	0	0	0.327	0.512
HADHB	NDUFV1	9606.ENSP00000325136	9606.ENSP00000497587	0.042	0	0	0	0.293	0.143	0	0.262	0.514
HCK	ZAP70	9606.ENSP00000365012	9606.ENSP00000264972	0	0	0.093	0.738	0.109	0.105	0	0.526	0.611
HCK	MET	9606.ENSP00000365012	9606.ENSP00000317272	0	0	0	0.685	0.049	0.178	0	0.313	0.416
HCK	STAT5A	9606.ENSP00000365012	9606.ENSP00000341208	0	0	0	0	0.097	0.096	0.500	0.589	0.809
HCK	VAV3	9606.ENSP00000365012	9606.ENSP00000359073	0	0	0	0.560	0.111	0	0	0.446	0.487
HCK	SHC3	9606.ENSP00000365012	9606.ENSP00000364995	0	0	0	0	0.067	0.073	0.900	0.170	0.918
HCK	NCK1	9606.ENSP00000365012	9606.ENSP00000417273	0	0	0	0.601	0.048	0.099	0	0.477	0.513
HCK	PTPN11	9606.ENSP00000365012	9606.ENSP00000489597	0	0	0	0	0.103	0.097	0.500	0.373	0.712
HCK	VAV1	9606.ENSP00000365012	9606.ENSP00000472929	0	0	0	0	0.251	0	0.500	0.613	0.842
HCK	PIK3R1	9606.ENSP00000365012	9606.ENSP00000428056	0	0	0	0	0.047	0.228	0.650	0.512	0.857
HCK	PTPRC	9606.ENSP00000365012	9606.ENSP00000411355	0	0	0	0	0.314	0.097	0.900	0.511	0.965
HCK	LYN	9606.ENSP00000365012	9606.ENSP00000428924	0	0	0.054	0.973	0.364	0.598	0.900	0.533	0.986
HDAC1	MYH9	9606.ENSP00000362649	9606.ENSP00000216181	0	0	0	0	0.082	0.065	0	0.414	0.453
HDAC1	MAPK14	9606.ENSP00000362649	9606.ENSP00000229795	0	0	0	0	0.090	0.219	0	0.270	0.437
HDAC1	RARA	9606.ENSP00000362649	9606.ENSP00000254066	0	0	0	0	0	0.294	0	0.829	0.874
HDAC1	MAPK3	9606.ENSP00000362649	9606.ENSP00000263025	0	0	0	0	0.054	0.071	0	0.455	0.480
HDAC1	RRM1	9606.ENSP00000362649	9606.ENSP00000300738	0	0	0	0	0.155	0.063	0	0.448	0.525
HDAC1	PRKACA	9606.ENSP00000362649	9606.ENSP00000309591	0	0	0	0	0.042	0.510	0	0.359	0.673
HDAC1	PPP1CA	9606.ENSP00000362649	9606.ENSP00000326031	0.041	0	0	0	0.180	0.515	0	0.385	0.734
HDAC1	ZBTB16	9606.ENSP00000362649	9606.ENSP00000338157	0	0	0	0	0	0.880	0	0.593	0.949
HDAC1	STAT5A	9606.ENSP00000362649	9606.ENSP00000341208	0	0	0	0	0	0.318	0	0.375	0.556
HDAC1	ITGB1	9606.ENSP00000362649	9606.ENSP00000379350	0	0	0	0	0.049	0	0	0.480	0.484
HDAC1	RXRB	9606.ENSP00000362649	9606.ENSP00000363817	0	0	0	0	0.050	0.045	0.650	0.131	0.687
HDAC1	TBL1X	9606.ENSP00000362649	9606.ENSP00000495556	0	0	0	0	0.067	0.306	0.500	0.612	0.857
HDAC1	TBL1XR1	9606.ENSP00000362649	9606.ENSP00000405574	0	0	0	0	0.076	0.367	0.500	0.649	0.883
HDAC1	RUNX1T1	9606.ENSP00000362649	9606.ENSP00000402257	0	0	0	0	0.055	0.799	0	0.506	0.898
HDAC1	RELA	9606.ENSP00000362649	9606.ENSP00000384273	0	0	0	0	0.111	0.897	0	0.981	0.998
HGF	TJP1	9606.ENSP00000222390	9606.ENSP00000348416	0	0	0	0	0	0	0	0.400	0.400
HGF	PDGFA	9606.ENSP00000222390	9606.ENSP00000346508	0	0	0	0	0	0	0	0.419	0.418
HGF	LAMA3	9606.ENSP00000222390	9606.ENSP00000324532	0	0	0	0	0	0	0.400	0.096	0.434
HGF	NRG1	9606.ENSP00000222390	9606.ENSP00000287842	0	0	0	0	0.053	0	0	0.449	0.456
HGF	TGFBR2	9606.ENSP00000222390	9606.ENSP00000351905	0	0	0	0	0.074	0.096	0	0.417	0.469
HGF	RHOA	9606.ENSP00000222390	9606.ENSP00000400175	0	0	0	0	0	0.066	0	0.475	0.488
HGF	PIK3R1	9606.ENSP00000222390	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.203	0.501
HGF	ITGA2	9606.ENSP00000222390	9606.ENSP00000296585	0	0	0	0	0	0	0.400	0.227	0.516
HGF	RAC1	9606.ENSP00000222390	9606.ENSP00000348461	0	0	0	0	0	0.064	0.400	0.207	0.516
HGF	RAP1A	9606.ENSP00000222390	9606.ENSP00000358723	0	0	0	0	0	0.064	0.500	0.090	0.536
HGF	SPP1	9606.ENSP00000222390	9606.ENSP00000378517	0	0	0	0	0.060	0	0	0.575	0.583
HGF	PTPN11	9606.ENSP00000222390	9606.ENSP00000489597	0	0	0	0	0	0	0.400	0.378	0.610
HGF	MAPK3	9606.ENSP00000222390	9606.ENSP00000263025	0	0	0	0	0	0.060	0	0.605	0.612
HGF	WNT2	9606.ENSP00000222390	9606.ENSP00000265441	0	0	0	0	0.067	0	0	0.636	0.645
HGF	PTPRC	9606.ENSP00000222390	9606.ENSP00000411355	0	0	0	0	0.080	0	0	0.694	0.706
HGF	ITGB1	9606.ENSP00000222390	9606.ENSP00000379350	0	0	0	0	0	0	0.500	0.561	0.771
HGF	MET	9606.ENSP00000222390	9606.ENSP00000317272	0	0	0	0	0.042	0.989	0.900	0.999	0.999
HLA-A	IFITM1	9606.ENSP00000379873	9606.ENSP00000330825	0	0	0	0	0.262	0	0	0.230	0.407
HLA-A	SORBS1	9606.ENSP00000379873	9606.ENSP00000360293	0	0	0	0	0	0	0	0.525	0.525
HLA-A	RELA	9606.ENSP00000379873	9606.ENSP00000384273	0	0	0	0	0.088	0	0	0.381	0.411
HLA-A	TBL1X	9606.ENSP00000379873	9606.ENSP00000495556	0	0	0	0	0	0	0	0.507	0.507
HLA-A	PTPRC	9606.ENSP00000379873	9606.ENSP00000411355	0	0	0	0	0.104	0	0	0.507	0.539
IFITM1	IFNAR1	9606.ENSP00000330825	9606.ENSP00000270139	0	0	0	0	0.067	0	0	0.477	0.491
IFNAR1	STAT5A	9606.ENSP00000270139	9606.ENSP00000341208	0	0	0	0	0.089	0	0	0.382	0.414
IFNAR1	TGFBR2	9606.ENSP00000270139	9606.ENSP00000351905	0	0	0	0	0.103	0.046	0	0.396	0.438
IFNAR1	PTPRC	9606.ENSP00000270139	9606.ENSP00000411355	0	0	0	0	0.099	0	0	0.571	0.597
IFNAR1	PIK3R1	9606.ENSP00000270139	9606.ENSP00000428056	0	0	0	0	0.110	0.292	0	0.476	0.641
IFNAR1	PDGFA	9606.ENSP00000270139	9606.ENSP00000346508	0	0	0	0	0.052	0	0.650	0	0.654
IFNAR1	PTPN11	9606.ENSP00000270139	9606.ENSP00000489597	0	0	0	0	0.081	0	0.400	0.497	0.698
IFNAR1	IFNGR2	9606.ENSP00000270139	9606.ENSP00000371425	0	0	0	0.572	0.105	0	0	0.804	0.817
IFNGR2	UQCRFS1	9606.ENSP00000371425	9606.ENSP00000306397	0	0	0	0	0.350	0.754	0	0.235	0.866
IFNGR2	UQCRQ	9606.ENSP00000371425	9606.ENSP00000367939	0	0	0	0	0.304	0.765	0.408	0.309	0.924
IFNGR2	PTPRC	9606.ENSP00000371425	9606.ENSP00000411355	0	0	0	0	0.104	0	0	0.359	0.401
IFNGR2	PTPN11	9606.ENSP00000371425	9606.ENSP00000489597	0	0	0	0	0.089	0	0.400	0.221	0.537
IKBKG	SKP1	9606.ENSP00000483825	9606.ENSP00000231487	0	0	0	0	0.047	0	0.500	0.290	0.632
IKBKG	MAPK3	9606.ENSP00000483825	9606.ENSP00000263025	0	0	0	0	0.103	0	0	0.383	0.423
IKBKG	RELA	9606.ENSP00000483825	9606.ENSP00000384273	0	0	0	0	0.175	0.629	0.900	0.905	0.996
IKBKG	RHOA	9606.ENSP00000483825	9606.ENSP00000400175	0	0	0	0	0.061	0.299	0	0.259	0.470
IKBKG	PPP2CA	9606.ENSP00000483825	9606.ENSP00000418447	0	0	0	0	0.049	0.510	0	0.456	0.724
IKBKG	LYN	9606.ENSP00000483825	9606.ENSP00000428924	0	0	0	0	0.065	0.314	0	0.207	0.448
IQGAP1	MYH9	9606.ENSP00000268182	9606.ENSP00000216181	0	0	0	0	0.320	0.358	0	0.621	0.820
IQGAP1	PFN1	9606.ENSP00000268182	9606.ENSP00000225655	0	0	0	0	0.110	0	0	0.367	0.413
IQGAP1	MAPK14	9606.ENSP00000268182	9606.ENSP00000229795	0	0	0	0	0.054	0.558	0	0.109	0.595
IQGAP1	MAPK3	9606.ENSP00000268182	9606.ENSP00000263025	0	0	0	0	0.059	0.307	0.900	0.772	0.983
IQGAP1	PLD2	9606.ENSP00000268182	9606.ENSP00000263088	0	0	0	0	0.057	0	0.400	0.215	0.517
IQGAP1	MYL12B	9606.ENSP00000268182	9606.ENSP00000463559	0	0	0	0	0.079	0.259	0	0.259	0.451
IQGAP1	ITGB3	9606.ENSP00000268182	9606.ENSP00000452786	0	0	0	0	0.056	0	0.400	0.150	0.477
IQGAP1	PIK3R1	9606.ENSP00000268182	9606.ENSP00000428056	0	0	0	0	0.053	0	0.400	0.188	0.498
IQGAP1	PAK2	9606.ENSP00000268182	9606.ENSP00000314067	0	0	0	0	0.078	0	0.400	0.190	0.513
IQGAP1	MYH11	9606.ENSP00000268182	9606.ENSP00000379616	0	0	0	0	0.083	0.289	0	0.358	0.545
IQGAP1	SCIN	9606.ENSP00000268182	9606.ENSP00000297029	0	0	0	0	0.042	0	0	0.549	0.549
IQGAP1	MRAS	9606.ENSP00000268182	9606.ENSP00000289104	0	0	0	0	0.061	0.135	0	0.530	0.585
IQGAP1	ITGB1	9606.ENSP00000268182	9606.ENSP00000379350	0	0	0	0	0.106	0	0.400	0.305	0.595
IQGAP1	ROCK1	9606.ENSP00000268182	9606.ENSP00000382697	0	0	0	0	0.102	0.084	0.400	0.315	0.617
IQGAP1	TGFBR2	9606.ENSP00000268182	9606.ENSP00000351905	0	0	0	0	0.074	0.292	0	0.492	0.638
IQGAP1	PRKACA	9606.ENSP00000268182	9606.ENSP00000309591	0	0	0	0	0.070	0.292	0.500	0.246	0.718
IQGAP1	NCK1	9606.ENSP00000268182	9606.ENSP00000417273	0	0	0	0	0.058	0	0.400	0.550	0.723
IQGAP1	RAP1A	9606.ENSP00000268182	9606.ENSP00000358723	0	0	0	0	0.098	0.244	0.400	0.592	0.811
IQGAP1	RHOA	9606.ENSP00000268182	9606.ENSP00000400175	0	0	0	0	0.214	0.244	0.400	0.704	0.880
IQGAP1	RAC1	9606.ENSP00000268182	9606.ENSP00000348461	0	0	0	0	0.093	0.901	0.700	0.616	0.988
ITGA11	ITGB4	9606.ENSP00000327290	9606.ENSP00000200181	0	0	0	0	0.068	0.114	0.720	0.445	0.854
ITGA11	ITGA2	9606.ENSP00000327290	9606.ENSP00000296585	0	0	0	0.856	0	0	0.900	0.500	0.947
ITGA11	LAMA3	9606.ENSP00000327290	9606.ENSP00000324532	0	0	0	0	0.052	0.071	0.650	0.201	0.720
ITGA11	SPP1	9606.ENSP00000327290	9606.ENSP00000378517	0	0	0	0	0.071	0	0.650	0.188	0.713
ITGA11	THBS2	9606.ENSP00000327290	9606.ENSP00000355751	0	0	0	0	0.242	0.045	0.650	0.365	0.817
ITGA11	ITGB3	9606.ENSP00000327290	9606.ENSP00000452786	0	0	0	0	0.146	0.114	0.900	0.653	0.970
ITGA11	ITGB1	9606.ENSP00000327290	9606.ENSP00000379350	0	0	0	0	0.098	0.114	0.900	0.796	0.981
ITGA2	ITGB4	9606.ENSP00000296585	9606.ENSP00000200181	0	0	0	0	0.105	0.114	0.720	0.698	0.924
ITGA2	PTPRC	9606.ENSP00000296585	9606.ENSP00000411355	0	0	0	0	0.064	0.074	0	0.700	0.717
ITGA2	MET	9606.ENSP00000296585	9606.ENSP00000317272	0	0	0	0	0.162	0.071	0.400	0.486	0.728
ITGA2	SPP1	9606.ENSP00000296585	9606.ENSP00000378517	0	0	0	0	0.069	0	0.650	0.328	0.762
ITGA2	LYN	9606.ENSP00000296585	9606.ENSP00000428924	0	0	0	0	0.049	0.176	0.360	0.597	0.771
ITGA2	THBS2	9606.ENSP00000296585	9606.ENSP00000355751	0	0	0	0	0.072	0.045	0.650	0.463	0.811
ITGA2	LAMA3	9606.ENSP00000296585	9606.ENSP00000324532	0	0	0	0	0.131	0.071	0.650	0.510	0.843
ITGA2	PRKACA	9606.ENSP00000296585	9606.ENSP00000309591	0	0	0	0	0.056	0	0.900	0.113	0.908
ITGA2	PIK3R1	9606.ENSP00000296585	9606.ENSP00000428056	0	0	0	0	0.044	0	0.900	0.197	0.916
ITGA2	ITGB3	9606.ENSP00000296585	9606.ENSP00000452786	0	0	0	0	0.145	0.114	0.900	0.823	0.984
ITGA2	ITGB1	9606.ENSP00000296585	9606.ENSP00000379350	0	0	0	0	0.117	0.743	0.900	0.997	0.999
ITGB1	ITGB4	9606.ENSP00000379350	9606.ENSP00000200181	0	0	0	0.821	0.072	0	0.720	0.482	0.853
ITGB1	MAPK3	9606.ENSP00000379350	9606.ENSP00000263025	0	0	0	0	0	0.045	0	0.493	0.495
ITGB1	PLD2	9606.ENSP00000379350	9606.ENSP00000263088	0	0	0	0	0.067	0	0.400	0.101	0.453
ITGB1	PRKACA	9606.ENSP00000379350	9606.ENSP00000309591	0	0	0	0	0.042	0	0.900	0.182	0.914
ITGB1	PAK2	9606.ENSP00000379350	9606.ENSP00000314067	0	0	0	0	0.074	0.262	0.400	0.129	0.595
ITGB1	MET	9606.ENSP00000379350	9606.ENSP00000317272	0	0	0	0	0.135	0.275	0.500	0.489	0.818
ITGB1	LAMA3	9606.ENSP00000379350	9606.ENSP00000324532	0	0	0	0	0.051	0.070	0.650	0.352	0.773
ITGB1	TJP1	9606.ENSP00000379350	9606.ENSP00000348416	0	0	0	0	0.067	0	0	0.397	0.413
ITGB1	RAC1	9606.ENSP00000379350	9606.ENSP00000348461	0	0	0	0	0.203	0.128	0.500	0.292	0.721
ITGB1	TGFBR2	9606.ENSP00000379350	9606.ENSP00000351905	0	0	0	0	0.105	0.052	0	0.434	0.478
ITGB1	THBS2	9606.ENSP00000379350	9606.ENSP00000355751	0	0	0	0	0.087	0.069	0.900	0.260	0.928
ITGB1	RAP1A	9606.ENSP00000379350	9606.ENSP00000358723	0	0	0	0	0.086	0.071	0.900	0.510	0.952
ITGB1	SPP1	9606.ENSP00000379350	9606.ENSP00000378517	0	0	0	0	0.044	0.292	0.900	0.950	0.996
ITGB1	PTPN11	9606.ENSP00000379350	9606.ENSP00000489597	0	0	0	0	0.179	0.091	0	0.299	0.431
ITGB1	LYN	9606.ENSP00000379350	9606.ENSP00000428924	0	0	0	0	0.055	0.511	0.360	0.266	0.754
ITGB1	RHOA	9606.ENSP00000379350	9606.ENSP00000400175	0	0	0	0	0.123	0.165	0	0.797	0.839
ITGB1	PTPRC	9606.ENSP00000379350	9606.ENSP00000411355	0	0	0	0	0.250	0.095	0	0.883	0.913
ITGB1	PIK3R1	9606.ENSP00000379350	9606.ENSP00000428056	0	0	0	0	0.047	0.361	0.900	0.291	0.951
ITGB1	ITGB3	9606.ENSP00000379350	9606.ENSP00000452786	0	0	0.076	0.920	0.124	0.226	0.900	0.832	0.987
ITGB3	ITGB4	9606.ENSP00000452786	9606.ENSP00000200181	0	0	0	0.822	0.067	0	0.720	0.437	0.840
ITGB3	MAPK3	9606.ENSP00000452786	9606.ENSP00000263025	0	0	0	0	0	0.294	0.500	0.369	0.758
ITGB3	LAMA3	9606.ENSP00000452786	9606.ENSP00000324532	0	0	0	0	0	0.070	0.650	0.277	0.744
ITGB3	TGFBR2	9606.ENSP00000452786	9606.ENSP00000351905	0	0	0	0	0.086	0.052	0	0.661	0.680
ITGB3	THBS2	9606.ENSP00000452786	9606.ENSP00000355751	0	0	0	0	0.087	0.069	0.900	0.307	0.933
ITGB3	RAP1A	9606.ENSP00000452786	9606.ENSP00000358723	0	0	0	0	0.067	0.071	0.400	0.182	0.518
ITGB3	VAV3	9606.ENSP00000452786	9606.ENSP00000359073	0	0	0	0	0.062	0	0	0.457	0.468
ITGB3	SPP1	9606.ENSP00000452786	9606.ENSP00000378517	0	0	0	0	0.043	0	0.900	0.949	0.994
ITGB3	ROCK1	9606.ENSP00000452786	9606.ENSP00000382697	0	0	0	0	0.068	0.052	0.500	0.208	0.603
ITGB3	RHOA	9606.ENSP00000452786	9606.ENSP00000400175	0	0	0	0	0.052	0.045	0.500	0.632	0.811
ITGB3	PTPRC	9606.ENSP00000452786	9606.ENSP00000411355	0	0	0	0	0.109	0.091	0	0.606	0.653
ITGB3	LYN	9606.ENSP00000452786	9606.ENSP00000428924	0	0	0	0	0.051	0.259	0.360	0.237	0.611
ITGB3	PTPN11	9606.ENSP00000452786	9606.ENSP00000489597	0	0	0	0	0.106	0.328	0	0.492	0.668
ITGB4	MET	9606.ENSP00000200181	9606.ENSP00000317272	0	0	0	0	0.143	0.091	0	0.319	0.423
ITGB4	LYN	9606.ENSP00000200181	9606.ENSP00000428924	0	0	0	0	0.054	0.052	0.360	0.140	0.441
ITGB4	PTPN11	9606.ENSP00000200181	9606.ENSP00000489597	0	0	0	0	0.106	0.091	0	0.480	0.540
ITGB4	SPP1	9606.ENSP00000200181	9606.ENSP00000378517	0	0	0	0	0	0	0.650	0.227	0.717
ITGB4	THBS2	9606.ENSP00000200181	9606.ENSP00000355751	0	0	0	0	0.093	0.069	0.650	0.256	0.750
ITGB4	LAMA3	9606.ENSP00000200181	9606.ENSP00000324532	0	0	0	0	0.203	0.094	0.650	0.830	0.951
JMJD7-PLA2G4B	MAPK3	9606.ENSP00000371886	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0	0.900
JMJD7-PLA2G4B	PLD2	9606.ENSP00000371886	9606.ENSP00000263088	0	0	0	0	0.055	0	0.650	0.242	0.727
KCNMB3	KCNMB4	9606.ENSP00000319370	9606.ENSP00000258111	0	0	0	0.857	0	0	0.900	0.173	0.913
KCNMB3	PRKACA	9606.ENSP00000319370	9606.ENSP00000309591	0	0	0	0	0	0	0.900	0.068	0.902
KCNMB4	PRKACA	9606.ENSP00000258111	9606.ENSP00000309591	0	0	0	0	0	0	0.900	0.130	0.909
LAMA3	MET	9606.ENSP00000324532	9606.ENSP00000317272	0	0	0	0	0.125	0.084	0.400	0.103	0.511
LAMA3	THBS2	9606.ENSP00000324532	9606.ENSP00000355751	0	0	0	0	0.042	0.098	0	0.519	0.548
LIMK2	PAK2	9606.ENSP00000339916	9606.ENSP00000314067	0	0	0	0.604	0.060	0.071	0.900	0.093	0.910
LIMK2	PPP1R12A	9606.ENSP00000339916	9606.ENSP00000389168	0	0	0	0	0.060	0.095	0	0.388	0.434
LIMK2	RHOA	9606.ENSP00000339916	9606.ENSP00000400175	0	0	0	0	0.074	0.110	0.500	0.528	0.779
LIMK2	ROCK1	9606.ENSP00000339916	9606.ENSP00000382697	0	0	0	0.559	0.047	0.555	0.900	0.322	0.967
LYN	PPP2R5A	9606.ENSP00000428924	9606.ENSP00000261461	0	0	0	0	0.059	0.095	0.500	0.069	0.550
LYN	MAPK3	9606.ENSP00000428924	9606.ENSP00000263025	0	0	0.107	0.606	0.057	0.545	0.500	0.257	0.832
LYN	WNT5A	9606.ENSP00000428924	9606.ENSP00000264634	0	0	0	0	0	0.092	0	0.434	0.465
LYN	ZAP70	9606.ENSP00000428924	9606.ENSP00000264972	0	0	0.084	0.735	0.054	0.105	0	0.759	0.788
LYN	STAT5A	9606.ENSP00000428924	9606.ENSP00000341208	0	0	0	0	0.075	0.096	0.500	0.700	0.858
LYN	RAC1	9606.ENSP00000428924	9606.ENSP00000348461	0	0	0	0	0.118	0.187	0.500	0.141	0.651
LYN	VAV3	9606.ENSP00000428924	9606.ENSP00000359073	0	0	0	0	0.092	0	0.500	0.587	0.796
LYN	SHC3	9606.ENSP00000428924	9606.ENSP00000364995	0	0	0	0	0.067	0.073	0.900	0.148	0.916
LYN	ROCK1	9606.ENSP00000428924	9606.ENSP00000382697	0	0	0	0.569	0.075	0.124	0	0.411	0.481
LYN	RHOA	9606.ENSP00000428924	9606.ENSP00000400175	0	0	0	0	0.096	0.222	0.500	0.396	0.759
LYN	PTPRC	9606.ENSP00000428924	9606.ENSP00000411355	0	0	0	0	0.297	0.333	0.900	0.647	0.981
LYN	NCK1	9606.ENSP00000428924	9606.ENSP00000417273	0	0	0	0.586	0.069	0.099	0.400	0.503	0.717
LYN	PPP2CA	9606.ENSP00000428924	9606.ENSP00000418447	0	0	0	0	0.073	0.091	0.500	0.188	0.612
LYN	PIK3R1	9606.ENSP00000428924	9606.ENSP00000428056	0	0	0	0	0.044	0.207	0.900	0.581	0.964
LYN	PTPN11	9606.ENSP00000428924	9606.ENSP00000489597	0	0	0	0	0.103	0.097	0.500	0.579	0.807
LYN	VAV1	9606.ENSP00000428924	9606.ENSP00000472929	0	0	0	0	0.191	0	0.400	0.987	0.993
MAPK14	VAV1	9606.ENSP00000229795	9606.ENSP00000472929	0	0	0	0	0.071	0.095	0	0.369	0.423
MAPK14	PTPN11	9606.ENSP00000229795	9606.ENSP00000489597	0	0	0	0	0.052	0.284	0	0.306	0.489
MAPK14	TGFBR2	9606.ENSP00000229795	9606.ENSP00000351905	0	0	0	0.571	0.122	0.110	0	0.417	0.505
MAPK14	NFATC4	9606.ENSP00000229795	9606.ENSP00000388910	0	0	0	0	0.077	0.402	0	0.208	0.524
