GeneId	Chromosome	Start	End	Length	GeneName	GeneBiotype	JC1_count	JC10_count	JC11_count	JC12_count	JC13_count	JC14_count	JC15_count	JC16_count	JC17_count	JC18_count	JC19_count	JC2_count	JC20_count	JC21_count	JC22_count	JC23_count	JC24_count	JC3_count	JC4_count	JC5_count	JC6_count	JC7_count	JC8_count	JC9_count
ENSG00000271806	chr1	2141084	2145279	4196	RP5-892K4.1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182873	chr1	2181794	2184389	1734	RP11-181G12.2	antisense	15	31	14	10	17	21	5	3	9	15	9	41	11	13	21	7	23	6	4	13	8	10	19	8
ENSG00000162585	chr1	2184461	2212720	10916	C1orf86	protein_coding	449	341	488	325	316	329	165	169	262	323	484	456	431	361	412	270	238	353	266	368	348	235	215	384
ENSG00000234396	chr1	2212523	2220738	326	RP11-181G12.4	lincRNA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	0
ENSG00000277082	chr1	2222427	2222500	74	AL590822.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157933	chr1	2228695	2310119	6080	SKI	protein_coding	1270	760	1087	951	968	911	624	726	927	879	1324	1091	725	1422	867	1140	705	1038	701	820	744	884	820	887
ENSG00000116151	chr1	2321253	2391707	11337	MORN1	protein_coding	74	107	116	111	61	61	89	72	77	104	111	111	72	96	91	53	68	82	69	126	70	55	40	77
ENSG00000272161	chr1	2326201	2326693	493	RP4-713A8.1	sense_intronic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269896	chr1	2350414	2352820	2407	RP4-740C4.5	transcribed_processed_pseudogene	18	11	3	10	13	44	7	14	11	27	10	30	31	3	33	10	34	15	4	30	23	9	7	12
ENSG00000272420	chr1	2363061	2363628	568	RP4-740C4.7	sense_intronic	0	2	1	1	0	2	0	4	0	1	0	1	1	0	1	0	2	1	1	0	4	0	1	0
ENSG00000157916	chr1	2391775	2405444	5691	RER1	protein_coding	2240	3876	4161	3664	2604	3054	2466	3233	3045	2966	3910	3607	2610	2856	3621	2854	3006	2834	2605	2542	3144	2693	2650	3815
ENSG00000157911	chr1	2403964	2413797	3794	PEX10	protein_coding	442	385	488	423	401	429	196	316	401	388	536	510	311	471	551	383	377	489	423	412	340	356	284	410
ENSG00000149527	chr1	2425980	2505530	10781	PLCH2	protein_coding	1	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	1	0	3	2	0	0	0
ENSG00000224387	chr1	2492300	2493258	455	RP3-395M20.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229393	chr1	2493437	2494479	514	RP3-395M20.3	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157881	chr1	2508533	2526600	5079	PANK4	protein_coding	195	335	450	250	309	310	170	200	298	313	347	351	268	259	398	183	224	277	229	294	240	187	216	334
ENSG00000197921	chr1	2528745	2530245	1306	HES5	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272449	chr1	2546465	2547460	996	RP3-395M20.12	lincRNA	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
ENSG00000238164	chr1	2549920	2557031	6137	RP3-395M20.8	processed_transcript	10	2	0	6	1	2	13	3	0	9	2	16	5	3	7	0	1	1	3	8	5	1	8	3
ENSG00000157873	chr1	2555639	2565382	6219	TNFRSF14	protein_coding	232	133	64	320	97	177	270	122	48	280	250	659	470	155	263	100	287	138	165	443	422	154	543	69
ENSG00000225931	chr1	2566410	2569888	1297	RP3-395M20.7	antisense	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	2	0
ENSG00000228037	chr1	2581560	2584533	626	RP3-395M20.9	antisense	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
ENSG00000157870	chr1	2586491	2591469	3371	FAM213B	protein_coding	350	676	534	549	405	435	324	279	418	406	341	492	328	296	586	283	212	388	394	493	329	352	266	450
ENSG00000142606	chr1	2590639	2632990	3844	MMEL1	protein_coding	0	0	0	0	0	5	3	0	0	1	0	4	5	0	0	0	0	1	0	1	0	0	2	0
ENSG00000237058	chr1	2632568	2636620	373	RP13-436F16.1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000215912	chr1	2635976	2801721	5900	TTC34	protein_coding	4	1	1	1	1	6	4	3	2	3	4	4	4	1	5	1	7	0	1	6	4	4	10	3
ENSG00000233234	chr1	2811850	2812692	607	RP11-740P5.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231630	chr1	2814432	2814998	429	RP11-740P5.3	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169717	chr1	3021483	3022903	1421	ACTRT2	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177133	chr1	3059615	3068437	5600	LINC00982	antisense	3	0	0	0	2	12	0	0	0	2	7	1	0	0	0	2	2	2	0	1	1	1	0	1
ENSG00000142611	chr1	3069168	3438621	9767	PRDM16	protein_coding	51	0	2	6	2	74	0	4	3	13	22	11	6	13	13	11	2	5	3	1	6	10	11	2
ENSG00000226286	chr1	3132927	3133709	469	RP1-163G9.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279839	chr1	3205988	3208664	2677	RP11-193J6.1	TEC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272235	chr1	3306636	3310096	3461	RP11-22L13.1	lincRNA	1	4	7	1	2	6	1	2	6	0	13	4	2	8	2	3	0	3	1	1	1	3	0	1
ENSG00000130762	chr1	3454426	3481113	5563	ARHGEF16	protein_coding	0	7	0	0	0	4	1	0	0	0	0	0	3	1	6	2	0	1	0	3	0	0	0	1
ENSG00000272088	chr1	3487246	3487627	382	RP11-168F9.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162591	chr1	3489920	3611495	7039	MEGF6	protein_coding	80	63	19	28	28	155	49	7	73	51	173	110	24	82	116	218	11	100	19	40	27	19	18	15
ENSG00000207776	chr1	3560695	3560790	96	MIR551A	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238260	chr1	3623190	3624743	622	RP11-46F15.2	antisense	3	3	3	3	0	6	4	6	0	3	3	6	6	0	4	2	3	4	4	4	9	1	0	8
ENSG00000158109	chr1	3625002	3630127	2414	TPRG1L	protein_coding	663	1129	757	1085	480	992	737	554	455	976	760	1371	1004	757	1027	639	1055	506	399	855	1065	403	1105	712
ENSG00000116213	chr1	3630767	3652761	7604	WRAP73	protein_coding	336	358	469	370	282	264	238	247	308	332	340	494	247	271	394	291	307	389	302	330	346	264	250	354
ENSG00000078900	chr1	3652520	3736201	6763	TP73	protein_coding	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	7	1	0	3	0
ENSG00000227589	chr1	3658938	3668772	754	RP5-1092A11.5	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000235131	chr1	3712200	3714298	351	RP5-1092A11.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227372	chr1	3735601	3747336	7205	TP73-AS1	antisense	399	466	510	480	412	463	364	357	458	497	661	680	493	375	492	421	588	427	330	469	590	340	456	467
ENSG00000276189	chr1	3736943	3737103	161	TP73-AS1	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162592	chr1	3752398	3771645	2318	CCDC27	protein_coding	0	0	1	0	0	0	0	2	0	2	1	0	3	3	0	0	1	0	0	0	0	0	0	0
ENSG00000235169	chr1	3772788	3775982	954	SMIM1	protein_coding	4	6	2	9	0	2	5	0	2	19	6	10	35	5	4	1	16	2	3	10	17	3	6	0
ENSG00000130764	chr1	3778558	3796504	4516	LRRC47	protein_coding	698	831	1046	748	714	715	510	589	798	786	895	864	701	792	852	642	722	846	673	668	687	580	529	920
ENSG00000266075	chr1	3782815	3783111	297	RN7SL574P	misc_RNA	0	0	0	1	0	0	2	0	0	1	0	3	2	0	0	0	9	0	0	1	2	0	2	0
ENSG00000272153	chr1	3785008	3785538	531	RP1-286D6.5	antisense	0	0	0	0	0	0	1	0	0	1	0	3	6	3	0	0	1	0	0	0	3	0	2	0
ENSG00000116198	chr1	3812081	3857214	7876	CEP104	protein_coding	540	725	819	747	652	647	525	665	702	659	675	738	484	759	810	639	556	598	471	581	620	577	485	735
ENSG00000169598	chr1	3857267	3885429	3870	DFFB	protein_coding	142	143	269	182	117	123	133	176	174	159	196	194	145	190	212	180	197	174	150	124	150	131	101	227
ENSG00000198912	chr1	3889125	3900293	4388	C1orf174	protein_coding	370	432	808	422	503	408	203	305	611	426	434	455	255	366	534	377	402	465	346	359	291	378	264	659
ENSG00000236423	chr1	3900372	3917225	4064	LINC01134	lincRNA	5	10	8	4	6	7	1	7	0	0	5	5	3	0	4	8	8	5	0	6	10	1	3	9
ENSG00000233304	chr1	3940613	3955262	3571	LINC01346	lincRNA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000226374	chr1	3947149	3948980	937	RP13-614K11.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229280	chr1	4175528	4175899	372	RP11-374C13.1	processed_pseudogene	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235054	chr1	4412051	4424687	2077	RP5-1166F10.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227169	chr1	4551735	4552145	356	RP1-37J18.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232596	chr1	4571548	4583421	682	RP1-37J18.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196581	chr1	4654732	4792534	12405	AJAP1	protein_coding	8	18	21	1	112	1	25	30	13	2	25	18	3	18	7	78	0	24	62	21	3	46	19	56
ENSG00000277731	chr1	4892068	4892162	95	AL137795.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231510	chr1	5086459	5090899	449	RP11-542C10.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260972	chr1	5492978	5494674	1697	RP1-58B11.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264341	chr1	5564071	5564143	73	MIR4417	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236948	chr1	5587368	5668295	363	RP11-154H17.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216045	chr1	5815871	5815959	89	AL356693.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264101	chr1	5862672	5862741	70	MIR4689	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131697	chr1	5862810	5992473	13168	NPHP4	protein_coding	321	202	406	222	296	184	148	270	248	254	302	200	150	349	368	241	158	255	272	260	205	334	126	334
ENSG00000266687	chr1	5893839	5893924	86	AL356261.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069424	chr1	5991466	6101193	9534	KCNAB2	protein_coding	286	119	262	288	108	170	165	206	95	268	274	247	216	231	188	161	212	183	178	192	398	203	129	152
ENSG00000116254	chr1	6101793	6180123	9890	CHD5	protein_coding	8	1	2	3	3	3	0	0	2	4	0	1	0	1	2	2	2	2	3	2	4	4	4	7
ENSG00000116251	chr1	6181269	6209389	4900	RPL22	protein_coding	5283	5384	6900	7316	5078	6181	4764	6200	5745	5199	7746	6895	7079	7425	5899	7754	8281	5742	5296	3685	5691	6770	8638	6552
ENSG00000226944	chr1	6204840	6205780	378	RP1-120G22.11	antisense	6	4	13	6	1	5	3	11	5	13	11	8	9	10	6	4	6	14	9	6	7	4	3	4
ENSG00000158286	chr1	6205475	6221299	6585	RNF207	protein_coding	189	405	276	370	213	148	200	174	133	477	334	531	595	300	420	307	486	226	189	502	439	207	237	253
ENSG00000116237	chr1	6221193	6235972	4910	ICMT	protein_coding	1718	4296	4988	3164	3326	2714	2120	2811	3698	2574	2659	2881	1871	2517	3518	2052	2077	2501	2316	2399	2085	2552	1852	4358
ENSG00000225077	chr1	6236240	6239444	1685	LINC00337	lincRNA	6	4	2	2	5	1	1	4	6	0	3	1	0	0	1	2	1	11	1	9	5	5	2	10
ENSG00000173673	chr1	6244192	6245578	697	HES3	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158292	chr1	6247346	6260975	4082	GPR153	protein_coding	664	412	441	313	425	185	284	329	360	374	835	910	387	406	521	235	297	243	320	522	463	210	567	339
ENSG00000097021	chr1	6264269	6394391	4124	ACOT7	protein_coding	179	1251	1130	685	713	627	389	385	758	603	446	417	403	346	1059	308	386	763	567	957	493	438	182	945
ENSG00000271746	chr1	6393555	6394391	837	RP1-202O8.3	antisense	1	1	0	3	0	3	0	0	1	1	1	0	0	2	1	0	2	0	1	0	0	1	0	0
ENSG00000069812	chr1	6412418	6424670	5407	HES2	protein_coding	0	3	1	5	1	1	3	0	0	1	3	2	0	0	8	0	0	0	0	0	2	0	0	0
ENSG00000187017	chr1	6424788	6461370	4121	ESPN	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000265392	chr1	6429834	6429896	63	MIR4252	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231868	chr1	6443034	6447006	351	RP1-202O8.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000215788	chr1	6461151	6466195	3918	TNFRSF25	protein_coding	20	20	32	48	25	67	33	47	8	66	44	59	52	27	55	29	35	12	18	64	50	28	18	14
ENSG00000171680	chr1	6466092	6520061	6920	PLEKHG5	protein_coding	62	84	270	239	127	302	155	148	54	278	236	322	250	196	199	83	133	93	94	310	199	115	87	84
ENSG00000162408	chr1	6521347	6554535	7293	NOL9	protein_coding	354	452	727	411	444	322	252	503	543	319	487	366	247	475	516	409	350	433	423	276	314	443	304	728
ENSG00000253022	chr1	6540854	6540964	111	RNU6-731P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229519	chr1	6547905	6548619	401	RP11-58A11.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000173662	chr1	6555181	6579757	2892	TAS1R1	protein_coding	0	0	0	2	0	1	4	0	0	1	0	1	0	3	0	0	6	0	1	0	1	0	0	0
ENSG00000204859	chr1	6580001	6589280	4503	ZBTB48	protein_coding	304	218	239	227	204	223	179	144	197	295	307	341	229	231	299	242	220	215	199	246	277	201	243	174
ENSG00000162413	chr1	6590724	6614607	6901	KLHL21	protein_coding	914	947	1628	621	1066	900	403	603	1009	652	1127	1267	705	753	907	782	676	990	854	809	794	901	827	1134
ENSG00000116273	chr1	6613685	6624033	3681	PHF13	protein_coding	619	666	844	560	591	656	487	615	578	624	728	1008	679	834	604	705	886	646	525	699	830	646	754	739
ENSG00000041988	chr1	6624866	6635586	4072	THAP3	protein_coding	232	267	311	311	219	218	213	202	287	257	356	341	330	261	361	175	260	282	241	243	266	257	186	322
ENSG00000007923	chr1	6634168	6701924	5083	DNAJC11	protein_coding	1080	1606	2535	1313	1555	1129	823	1127	1990	1356	1671	1221	799	1214	1756	1173	976	1617	1458	1217	1027	1351	837	2276
ENSG00000228750	chr1	6724637	6730012	2065	RP11-242F24.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237436	chr1	6783892	6784843	415	RP11-312B8.1	antisense	0	3	5	2	3	1	1	1	2	5	2	1	1	4	1	1	3	1	0	1	1	3	0	3
ENSG00000171735	chr1	6785324	7769706	10033	CAMTA1	protein_coding	328	325	588	476	423	395	275	423	412	290	395	341	345	474	395	394	365	397	375	242	291	359	363	535
ENSG00000227950	chr1	6834333	6834618	286	RP11-312B8.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237365	chr1	7008376	7014279	349	RP11-334N17.1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207056	chr1	7219360	7219524	165	RNU1-8P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237402	chr1	7368942	7370270	365	CAMTA1-IT1	sense_intronic	1	0	13	6	3	1	2	12	8	2	0	2	0	3	5	5	4	0	8	2	1	5	0	7
ENSG00000237728	chr1	7382487	7389754	744	RP3-453P22.2	antisense	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000225126	chr1	7441096	7441554	361	RP4-549F15.1	antisense	0	0	1	0	1	1	0	0	1	1	4	0	0	0	0	0	1	2	1	0	0	0	0	1
ENSG00000270171	chr1	7693124	7694844	1721	RP11-338N10.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270035	chr1	7698303	7698872	570	RP11-338N10.2	lincRNA	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000269978	chr1	7700704	7700970	267	RP11-338N10.3	lincRNA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000049245	chr1	7771269	7781432	2760	VAMP3	protein_coding	1606	2969	2274	2431	2035	2239	2104	2819	1987	1627	1959	2559	1748	2146	2430	2377	2530	1808	1389	1597	2139	1800	3633	2414
ENSG00000269925	chr1	7776383	7776775	393	RP3-467L1.6	sense_intronic	3	8	11	9	7	7	3	13	13	5	20	2	6	11	5	14	17	4	1	6	4	6	7	11
ENSG00000049246	chr1	7784320	7845177	8099	PER3	protein_coding	330	158	360	271	378	245	416	918	290	171	359	512	373	584	132	511	355	171	224	166	330	450	360	382
ENSG00000236266	chr1	7810242	7827342	830	RP3-467L1.4	antisense	1	0	0	4	2	1	0	0	0	0	1	1	0	0	0	1	8	0	2	0	4	0	0	0
ENSG00000049247	chr1	7843083	7853512	1791	UTS2	protein_coding	2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000049249	chr1	7915894	7943165	6331	TNFRSF9	protein_coding	1490	5	339	23	487	16	1	514	63	2	274	25	8	1469	18	922	17	711	551	8	7	409	4	202
ENSG00000270330	chr1	7942372	7942726	355	RP5-892F13.2	processed_pseudogene	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000116288	chr1	7954291	7985505	2397	PARK7	protein_coding	3919	6609	8281	7319	5171	5654	4348	6160	6851	6347	7328	5829	5157	5930	6865	6038	6381	6683	5966	4538	4809	6328	4707	7276
ENSG00000200344	chr1	7982881	7982983	103	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116285	chr1	8004404	8026308	4186	ERRFI1	protein_coding	922	1900	1430	1036	854	1275	984	690	714	833	412	2246	953	526	1458	502	826	692	439	1183	880	1150	1170	1245
ENSG00000238290	chr1	8026738	8122702	2044	RP11-431K24.1	lincRNA	0	2	2	0	0	5	0	1	0	4	0	3	3	0	0	0	1	0	0	1	0	0	0	2
ENSG00000232848	chr1	8057245	8058463	800	CTA-215D11.4	processed_pseudogene	1	1	2	2	0	4	0	0	1	1	1	0	1	0	2	2	1	1	1	2	3	2	3	1
ENSG00000229305	chr1	8189824	8192770	1075	RP11-431K24.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200975	chr1	8206434	8206597	164	RNU1-7P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227634	chr1	8208672	8215210	497	RP11-431K24.3	lincRNA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233645	chr1	8218190	8220529	477	RP11-431K24.4	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251977	chr1	8292157	8292263	107	RNU6-991P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162426	chr1	8317826	8344167	2888	SLC45A1	protein_coding	40	46	23	71	14	43	56	30	10	73	19	127	73	23	70	14	64	15	21	90	88	33	45	10
ENSG00000252254	chr1	8328067	8328179	113	Y_RNA	misc_RNA	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142599	chr1	8352397	8817643	11503	RERE	protein_coding	758	1351	1303	1556	859	1016	874	945	758	1356	1027	2229	1439	1016	1265	974	1423	869	746	1370	1660	968	1487	1095
ENSG00000232912	chr1	8424645	8434838	702	RP5-1115A15.1	antisense	0	1	1	2	3	4	0	0	3	2	0	1	0	0	2	0	1	6	1	4	1	2	0	1
ENSG00000221083	chr1	8511795	8511919	125	SNORA77	snoRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270282	chr1	8512653	8513021	369	RP5-1115A15.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234619	chr1	8750430	8751087	658	RPL7P11	processed_pseudogene	0	0	0	2	0	1	1	1	1	0	0	2	0	0	0	2	0	11	1	12	0	0	1	1
ENSG00000224315	chr1	8786211	8786913	703	RPL7P7	processed_pseudogene	0	0	1	1	0	0	0	0	1	0	4	0	1	0	1	1	0	2	0	0	0	1	0	1
ENSG00000222511	chr1	8796571	8796673	103	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226545	chr1	8798475	8799506	415	RP4-633I8.3	unprocessed_pseudogene	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000228423	chr1	8805860	8807051	353	RP4-633I8.4	lincRNA	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000229716	chr1	8831007	8831375	369	RP11-185B14.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
ENSG00000074800	chr1	8861002	8879249	3958	ENO1	protein_coding	25309	46981	79832	42055	54219	44496	20441	39732	68892	36510	45418	18167	15462	38860	50453	31644	15870	60521	54352	27926	22175	61469	15174	71911
ENSG00000274258	chr1	8866502	8866590	89	MIR6728	miRNA	0	1	6	3	1	2	0	4	2	1	0	1	0	0	0	1	0	5	0	4	1	1	0	1
ENSG00000236269	chr1	8875788	8878007	744	ENO1-IT1	sense_intronic	1	9	3	7	5	3	0	21	6	3	2	1	1	9	3	5	1	5	3	2	2	31	1	7
ENSG00000230679	chr1	8878835	8879894	456	ENO1-AS1	antisense	0	3	1	7	0	0	2	3	1	0	4	1	0	6	2	2	1	0	7	0	1	0	0	1
ENSG00000201725	chr1	8883427	8883533	107	RNU6-304P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238249	chr1	8893409	8894151	743	HMGN2P17	processed_pseudogene	6	14	28	25	24	12	18	29	40	25	27	20	24	19	35	4	26	3	24	12	15	22	9	13
ENSG00000232208	chr1	8907393	8907744	352	RP3-477M7.5	processed_pseudogene	2	0	0	1	0	0	0	1	1	0	0	0	1	0	0	4	0	0	1	1	1	0	0	1
ENSG00000232663	chr1	8909742	8909904	163	RP3-477M7.6	processed_pseudogene	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000131686	chr1	8945867	8975092	2662	CA6	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265141	chr1	8979576	8979874	299	RN7SL451P	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197241	chr1	9003300	9026345	1539	SLC2A7	protein_coding	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000142583	chr1	9035107	9088478	6693	SLC2A5	protein_coding	76	147	190	544	39	160	154	107	56	332	62	933	247	55	383	35	275	24	50	150	580	205	717	49
ENSG00000252404	chr1	9082696	9082879	184	SCARNA16	snoRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180758	chr1	9100305	9129170	5372	GPR157	protein_coding	131	239	232	240	162	163	147	145	201	192	139	274	154	126	261	132	102	139	91	153	190	285	197	177
ENSG00000207865	chr1	9151668	9151777	110	MIR34A	miRNA	18	24	51	19	38	15	5	5	12	17	19	19	32	16	32	15	8	23	20	39	38	14	21	33
ENSG00000228526	chr1	9182007	9202619	450	RP3-510D11.1	lincRNA	10	9	12	0	8	2	0	1	4	3	3	0	2	7	4	3	0	4	2	5	1	7	1	5
ENSG00000234546	chr1	9182204	9192089	985	RP3-510D11.2	lincRNA	58	30	12	70	16	86	49	44	12	39	61	104	88	73	40	64	68	43	27	60	95	41	100	14
ENSG00000049239	chr1	9234775	9271337	9321	H6PD	protein_coding	2466	4728	6464	4789	2959	2838	3573	4092	3074	4199	6077	5931	6275	3159	4646	3683	4720	2836	2328	5307	5270	4414	6052	5028
ENSG00000171621	chr1	9292880	9369532	3403	SPSB1	protein_coding	811	1153	1534	1031	823	874	417	653	941	1280	776	1185	714	759	1047	828	1178	832	758	1125	1115	637	935	1093
ENSG00000252956	chr1	9437669	9437778	110	RNA5SP40	rRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235263	chr1	9501092	9503471	708	RP13-392I16.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
